"id","vesselid","app_version_used","type","reportversion","etb","lat","lon","main_engines_steamtime_hours","propellers_avr_rpm","propellers_ttl_rev","event_id","leg_type","cargo_dwt","draft_aft","eta_pilot","rta_pilot","timestamp","tzoffset","voyage_id","draft_fore","leg_number","passage_id","leg_purpose","master_name","cargo_volume","port_arrival","vessel_status","distance_to_go","general_course","port_departure","cargo_total_mass","cargo_displacement","total_time_in_port","chief_engineer_name","me_cylinder_oil_rob","instruction_type_ops","cargo_operations_done","instruction_value_ops","port_departure_eu_mrv","ae_circulating_oil_rob","instruction_origin_ops","me_circulating_oil_rob","performance_data_status","boiler_total_consumption","aux_engine_total_consumption","aux_engine_shore_power_supply","main_engines_total_consumption","distance_over_ground_since_last_report","duration_since_last","total_time_on_anchorage","isdeleted","main_engines_operating_hours","number_of_empty_containers","number_of_loaded_containers","number_of_reefer_containers","total_number_of_containers_on_board","reefer_containers_energy_consumption","port_arrival_name","port_arrival_unlocode","port_departure_name","port_departure_unlocode","cargo_heating_operating_hours_ab","cargo_heating_operating_hours_ae","cargo_heating_fuel_consumption_ab","cargo_heating_fuel_consumption_ae","tank_cleaning_hours_ab","tank_cleaning_hours_ae","tank_cleaning_fuel_consumption_ab","tank_cleaning_fuel_consumption_ae","cargo_cooling_operating_hours_ae","cargo_cooling_fuel_consumption_ae","wind_speed","wave_height","slip_nominal","swell_height","true_heading","slip_apparent","wind_direction","swell_direction","current_direction","total_time_drifting","vessel_is_operating_in_ice_conditions","distance_through_water_since_last_report","platform","boilers_discharge_pumps_total_fuel_consumption","aux_engines_discharge_pumps_total_avg_power","aux_engines_discharge_pumps_total_operating_hours","voyage_name","voyage_number","voyage_direction","cargo_pax"
"97394437-615b-417d-8b32-87264eb5f943","6169-213","2.5.773","report_position",9,"1900-01-01 00:00:00+00","20.211687","-82.213410","24.000","84.400000","0.000000","b899be91-c69b-4b00-a9ae-9b7054f18f90","","51773.300000","11.900000","2023-12-03 21:00:00+00","1900-01-01 00:00:00+00","2023-10-30 17:00:00+00",-18000,"fd48f807-96a1-4572-a3b2-085849db26a1","11.800000",1,"36e893d5-7e08-4893-bda4-68d81e0d990d","","","0.000000","","sailing_no_stop","12430.000000","107.400000","","0.000000","70813.300000","0.000","","59350.000000","ttl_fuel","0",0,"0","8565.800000","vesseloperator","35117.800000","sea","0.000000","0.000000","0","0.000000","346.000000","24.000000","0.000000",0,"24.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","72.000","4.960000","20.000000","1.000000","11.688813","1.500000","107.000000","3.266070","90.000000","135.000000","270.000000","0.000","0","379.000000","desktop","0.000000","0.000000","0.000000","","","",0
"9ee96d9e-9939-436b-ad89-a8f19d2eb9c8","6169-213","2.5.773","report_departure",3,"1900-01-01 00:00:00+00","29.737647","-95.130372","0.000","0.000000","0.000000","36e893d5-7e08-4893-bda4-68d81e0d990d","ocean","51773.300000","11.900000","2023-12-03 21:00:00+00","1900-01-01 00:00:00+00","2023-10-27 18:54:00+00",-18000,"7ac6a7ac-b4dc-4d98-a267-f3e09cb37fa2","11.800000",1,"36e893d5-7e08-4893-bda4-68d81e0d990d","cargo","","81843.000000","CNNBO","port","0.000000","267.500000","USHOU","47317.211000","70813.300000","42.200","","60010.000000","ttl_fuel","1",0,"0","8592.200000","vesseloperator","35307.800000","berth","0.000000","0.000000","0","0.000000","0.000000","1.900000","0.000000",0,"0.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","0","0.000000","desktop","0.000000","0.000000","0.000000","Houston-Singapore-Ningbo-Zhangjiagang","V01","e",0
"53cfc0b0-9790-45c2-8c99-2977d76b1be6","6169-213","2.5.773","report_position",8,"1900-01-01 00:00:00+00","1.177833","103.708333","0.000","0.000000","0.000000","2cad0786-68c6-4e7c-9319-8d0a419d0678","","19985.000000","7.900000","2023-12-26 13:48:00+00","1900-01-01 00:00:00+00","2023-12-27 04:00:00+00",28800,"e777bfd8-e303-4c6c-ad6a-75b16d690ad3","6.300000",1,"5f51f079-5d91-47bd-8474-0a5fcb8f3354","","","0.000000","","anchor","0.000000","300.000000","","0.000000","39025.000000","0.000","","48640.000000","ttl_fuel","0",0,"0","7200.010000","vesseloperator","32600.000000","berth","0.000000","0.000000","0","0.000000","0.000000","12.800000","0.000000",0,"0.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","10.000000","0.500000","0.000000","0.500000","300.000000","0.000000","45.000000","45.000000","0.000000","0.000","0","0.000000","desktop","0.000000","0.000000","0.000000","","","",0
"d808f1ab-60d9-4598-a926-c251c84e6eb5","6169-213","2.5.773","report_position",4,"1900-01-01 00:00:00+00","27.018333","123.258333","16.000","82.800000","0.000000","88b8268e-abdb-4096-b2ea-257203effea4","","19548.000000","7.800000","2023-12-26 12:00:00+00","1900-01-01 00:00:00+00","2023-12-21 04:00:00+00",28800,"a07d1122-bfae-4d64-8471-89ac1b0ab4af","6.600000",1,"5f51f079-5d91-47bd-8474-0a5fcb8f3354","","","0.000000","","sailing_no_stop","2005.000000","192.000000","","0.000000","38588.000000","0.000","","49819.000000","ttl_fuel","0",0,"0","7226.610000","vesseloperator","32600.000000","sea","0.000000","0.000000","0","0.000000","259.000000","16.000000","0.000000",0,"16.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","2.000","0.500000","26.000000","1.500000","-1.074768","2.000000","192.000000","0.095982","0.000000","0.000000","180.000000","0.000","0","256.000000","desktop","0.000000","0.000000","0.000000","","","",0
"21165ae7-e709-429c-bf97-9ee209003e6e","6169-213","2.5.773","report_position",4,"1900-01-01 00:00:00+00","-10.747244","-26.556702","24.000","85.200000","0.000000","afec692a-54b4-469f-82c4-2675708896c5","","51773.300000","11.700000","2023-12-03 21:00:00+00","1900-01-01 00:00:00+00","2023-11-10 13:00:00+00",-3600,"394f0d6a-3e26-48fa-9fd5-883a463798db","11.600000",1,"36e893d5-7e08-4893-bda4-68d81e0d990d","","","0.000000","","sailing_no_stop","8550.000000","135.200000","","0.000000","70813.300000","0.000","","57080.000000","ttl_fuel","0",0,"0","8470.600000","vesseloperator","34382.800000","sea","0.000000","0.000000","0","0.000000","343.000000","24.000000","0.000000",0,"24.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","24.000","1.980000","27.000000","1.500000","13.276541","2.000000","133.300000","3.163018","135.000000","90.000000","315.000000","0.000","0","383.000000","desktop","0.000000","0.000000","0.000000","","","",0
"3623ce16-4681-4398-8f04-30e0ea8edc9f","6169-213","2.6.925","report_position",3,"1900-01-01 00:00:00+00","29.191167","-94.601000","0.000","0.000000","0.000000","010cb72b-3df3-4bc3-b395-2bbac158162c","","19800.300000","7.900000","2024-08-20 21:00:00+00","1900-01-01 00:00:00+00","2024-08-18 17:00:00+00",-18000,"8e2efeff-f751-4ad7-8bb7-ae05df568550","6.000000",1,"36e5e2b9-2937-4c28-85cd-56a65f756cee","","","0.000000","","anchor","10.000000","145.000000","","0.000000","38840.300000","0.000","","38248.000000","ttl_fuel","0",0,"0","3240.010000","vesseloperator","30999.990000","berth","0.000000","0.000000","0","0.000000","0.000000","24.000000","24.000000",0,"0.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","10.000000","0.500000","0.000000","0.500000","145.000000","0.000000","225.000000","225.000000","0.000000","0.000","0","0.000000","desktop","0.000000","0.000000","0.000000","","","",0
"ca10f833-2c4e-451d-8904-26aea6932710","6169-213","2.6.925","report_position",9,"1900-01-01 00:00:00+00","3.012167","100.800833","12.400","75.200000","0.000000","83a1a077-d708-4495-b1d4-dd68f154b0f5","","21169.200000","8.200000","2024-08-11 13:00:00+00","1900-01-01 00:00:00+00","2024-07-07 16:24:00+00",28800,"72e7b0ed-4ef6-4117-ae8e-e4e3543b306a","6.000000",1,"36e5e2b9-2937-4c28-85cd-56a65f756cee","","","0.000000","","sailing_no_stop","13071.000000","310.000000","","0.000000","40209.200000","0.000","","43584.000000","ttl_fuel","0",0,"0","5020.010000","vesseloperator","33299.990000","river","0.000000","0.000000","0","0.000000","170.000000","12.400000","0.000000",0,"12.400","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","31.000000","0.500000","5.745367","0.500000","310.000000","-3.125657","315.000000","315.000000","135.000000","0.000","0","186.000000","desktop","0.000000","0.000000","0.000000","","","",0
"412c4925-d4a8-422c-b3a2-bef360031c56","6169-213","2.5.773","report_position",2,"1900-01-01 00:00:00+00","1.413333","-43.830000","25.000","81.000000","0.000000","0b643cfa-b9cc-40aa-b83c-01c265c413b3","","20395.000000","8.200000","2024-01-30 07:00:00+00","1900-01-01 00:00:00+00","2024-01-21 15:00:00+00",-10800,"c2405c01-d02a-4a8e-a83b-27c63de671f0","6.200000",1,"5f51f079-5d91-47bd-8474-0a5fcb8f3354","","","0.000000","","sailing_no_stop","3448.000000","302.000000","","0.000000","39435.000000","0.000","","42733.000000","ttl_fuel","0",0,"0","6900.010000","vesseloperator","29899.990000","sea","0.000000","0.000000","0","0.000000","403.000000","25.000000","0.000000",0,"25.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","4.000","0.730000","15.000000","0.500000","-2.890038","2.000000","302.000000","-2.890038","45.000000","45.000000","0.000000","0.000","0","403.000000","desktop","0.000000","0.000000","0.000000","","","",0
"e23d6373-1c0d-4ee8-ac97-7373375cf14d","6169-213","2.6.925","report_position",5,"1900-01-01 00:00:00+00","29.350833","-94.785167","3.000","47.800000","0.000000","3520f2ec-a09c-46f0-a8b7-713625446152","","51568.000000","11.900000","2024-03-09 13:00:00+00","1900-01-01 00:00:00+00","2024-02-01 18:00:00+00",-21600,"d4e3cf1a-47fe-4021-abe1-35ebc36873ca","11.800000",1,"515c30f1-e3e2-40e6-a089-70a071fa38bf","","","0.000000","","sailing_no_stop","13263.000000","137.000000","","0.000000","70608.000000","0.000","","40885.000000","ttl_fuel","0",0,"0","5350.010000","vesseloperator","27899.990000","river","0.000000","0.000000","0","0.000000","34.000000","4.500000","0.000000",0,"3.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","10.000000","0.500000","-22.580976","0.500000","137.000000","-22.580976","180.000000","180.000000","0.000000","0.000","0","34.000000","desktop","0.000000","0.000000","0.000000","","","",0
"ac745b94-93b1-4de4-8d0d-71c6645c7553","6169-213","2.6.925","report_position_in_port",4,"1900-01-01 00:00:00+00","34.621500","119.625667","0.000","0.000000","0.000000","1f8c495f-5ba9-4446-a124-bc2c88846717","","0.000000","0.000000","1900-01-01 00:00:00+00","1900-01-01 00:00:00+00","2024-03-20 04:00:00+00",28800,"2629227c-cc83-4edf-a19b-05a7950d41db","0.000000",1,"515c30f1-e3e2-40e6-a089-70a071fa38bf","","","0.000000","","port","0.000000","0.000000","","0.000000","0.000000","0.000","","61902.000000","","0",0,"0","9140.010000","","39999.990000","berth","0.000000","0.000000","0","0.000000","0.000000","21.600000","0.000000",0,"0.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","0","0.000000","desktop","0.000000","0.000000","0.000000","","","",0
"ec903015-7434-44d3-bba5-0c22d37cc1f2","6169-213","2.6.925","report_position",5,"1900-01-01 00:00:00+00","34.938333","120.001667","2.000","60.100000","0.000000","7e6faf80-88fb-48cd-8b3b-b3397210ad6d","","27196.000000","8.700000","2024-03-24 08:00:00+00","1900-01-01 00:00:00+00","2024-03-21 03:00:00+00",28800,"46b510e1-339f-4ad8-9a40-2e3f49b68178","7.700000",2,"6f2361b1-d0d8-4452-8e5d-94bf37d2eeb3","","","0.000000","","sailing_no_stop","1055.000000","89.000000","","0.000000","46236.000000","0.000","","61888.000000","ttl_fuel","0",0,"0","9140.010000","vesseloperator","39999.990000","river","0.000000","0.000000","0","0.000000","31.000000","2.900000","0.000000",0,"2.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","27.000000","1.500000","-33.336956","2.000000","89.000000","-41.939340","135.000000","135.000000","270.000000","0.000","0","33.000000","desktop","0.000000","0.000000","0.000000","","","",0
"b94efccc-262c-4733-b569-ffbfa4dd2a9e","6169-213","2.6.925","report_position",3,"1900-01-01 00:00:00+00","23.943333","118.345000","24.000","78.800000","0.000000","c272d6cd-ae0e-48ff-a61d-811c696fe656","","26993.000000","8.500000","2024-03-24 10:00:00+00","1900-01-01 00:00:00+00","2024-03-24 04:00:00+00",28800,"e6cdf6a0-6590-4933-8e8f-10b720d3b1ad","7.800000",2,"6f2361b1-d0d8-4452-8e5d-94bf37d2eeb3","","","0.000000","","sailing_no_stop","81.000000","229.000000","","0.000000","46033.000000","0.000","","61317.000000","ttl_fuel","0",0,"0","9140.010000","vesseloperator","39399.990000","sea","0.000000","0.000000","0","0.000000","319.000000","24.000000","0.000000",0,"24.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","19.000000","1.000000","12.793966","1.500000","229.000000","6.233011","180.000000","135.000000","45.000000","0.000","0","343.000000","desktop","0.000000","0.000000","0.000000","","","",0
"9a569b7b-242c-479e-a70f-fb2c353180fe","6169-213","2.6.925","report_position",5,"1900-01-01 00:00:00+00","23.371667","117.396667","2.200","52.500000","0.000000","1170f7fa-727c-4874-8f00-0c193c5817be","","21560.000000","8.500000","2024-03-31 17:00:00+00","1900-01-01 00:00:00+00","2024-03-27 08:36:00+00",28800,"72b13a53-62c4-4ffc-97ff-153b44638d75","6.200000",1,"1f24076d-ec96-4f8d-b88b-b0c397d8877b","","","0.000000","","sailing_no_stop","1627.000000","90.000000","","0.000000","40600.000000","0.000","","61269.000000","ttl_fuel","0",0,"0","8990.010000","vesseloperator","39399.990000","river","0.000000","0.000000","0","0.000000","20.000000","2.200000","0.000000",0,"2.200","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","14.000000","0.500000","10.475620","1.500000","90.000000","10.475620","45.000000","90.000000","0.000000","0.000","0","20.000000","desktop","0.000000","0.000000","0.000000","","","",0
"068ffc79-ffab-45b8-b9f5-63d56e526939","6169-213","2.6.925","report_position",4,"1900-01-01 00:00:00+00","1.391833","88.568000","25.000","83.700000","0.000000","aba121b4-fb1b-466a-909a-93b8dfe7755d","","21470.000000","8.400000","2024-05-05 17:00:00+00","1900-01-01 00:00:00+00","2024-04-04 06:00:00+00",21600,"f28c2de2-15e8-4f69-a909-28635ab62223","6.100000",1,"1f24076d-ec96-4f8d-b88b-b0c397d8877b","","","0.000000","","sailing_no_stop","12083.000000","229.000000","","0.000000","40510.000000","0.000","","59871.000000","ttl_fuel","0",0,"0","8890.010000","vesseloperator","39299.990000","sea","0.000000","0.000000","0","0.000000","393.000000","25.000000","0.000000",0,"25.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","10.000000","0.500000","2.899740","1.000000","229.000000","2.652665","315.000000","135.000000","45.000000","0.000","0","394.000000","desktop","0.000000","0.000000","0.000000","","","",0
"8196d328-04d5-489d-be75-753207ede2d5","6169-213","2.6.925","report_position",5,"1900-01-01 00:00:00+00","-30.823333","36.038000","24.000","77.000000","0.000000","ce98d58b-42a8-4855-85e6-4465b24955dd","","21470.000000","8.400000","2024-05-06 11:00:00+00","1900-01-01 00:00:00+00","2024-04-14 10:00:00+00",7200,"36912402-cb7c-4e77-81fb-aef670187c8f","6.100000",1,"1f24076d-ec96-4f8d-b88b-b0c397d8877b","","","0.000000","","sailing_no_stop","8516.000000","241.000000","","0.000000","40510.000000","0.000","","58033.000000","ttl_fuel","0",0,"0","8700.010000","vesseloperator","37699.990000","sea","0.000000","0.000000","0","0.000000","302.000000","24.000000","0.000000",0,"24.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","26.000000","1.500000","15.511367","5.000000","241.000000","11.874439","225.000000","225.000000","90.000000","0.000","0","315.000000","desktop","0.000000","0.000000","0.000000","","","",0
"de95604b-96e6-4907-bf35-4b25b8947917","6169-213","2.6.925","report_position",6,"1900-01-01 00:00:00+00","-34.839667","21.512167","25.000","84.300000","0.000000","66f442b3-95e5-4742-8ce6-09ef96b98933","","21470.000000","8.400000","2024-05-06 11:00:00+00","1900-01-01 00:00:00+00","2024-04-16 11:00:00+00",3600,"7d11c6b4-b518-4391-9e27-92b5462c7bca","6.100000",1,"1f24076d-ec96-4f8d-b88b-b0c397d8877b","","","0.000000","","sailing_no_stop","7737.000000","255.000000","","0.000000","40510.000000","0.000","","57650.000000","ttl_fuel","0",0,"0","8700.010000","vesseloperator","37699.990000","sea","0.000000","0.000000","0","0.000000","419.000000","25.000000","0.000000",0,"25.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","19.000000","0.500000","-2.787369","2.000000","255.000000","0.647054","90.000000","90.000000","180.000000","0.000","0","405.000000","desktop","0.000000","0.000000","0.000000","","","",0
"66988026-cf07-4332-986a-73127006d114","6169-213","2.6.925","report_position",8,"1900-01-01 00:00:00+00","-29.543167","42.977333","23.000","83.300000","0.000000","8850a7f2-cb8c-41a2-81f4-52ab8d9e53e4","","52125.000000","11.900000","2024-06-19 10:00:00+00","1900-01-01 00:00:00+00","2024-06-07 08:00:00+00",14400,"f401bf01-1390-459b-8f9e-7076b19fdca5","11.700000",1,"7a70c1cf-3eec-4939-ac27-f8d261f3bf96","","","0.000000","","sailing_no_stop","4332.000000","66.000000","","0.000000","71165.000000","0.000","","48758.000000","ttl_fuel","0",0,"0","5200.010000","vesseloperator","33699.990000","sea","0.000000","0.000000","0","0.000000","339.000000","23.000000","0.000000",0,"23.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","18.000000","1.500000","8.521261","2.500000","66.000000","5.822773","0.000000","90.000000","225.000000","0.000","0","349.000000","desktop","0.000000","0.000000","0.000000","","","",0
"25b7a568-92ae-4a36-9440-c3b6d6369d6d","6169-213","2.6.925","report_position",3,"1900-01-01 00:00:00+00","35.849167","-17.198667","23.000","84.500000","0.000000","b3f96a57-9be3-4f2f-8d20-256b339943d4","","50589.000000","11.500000","2024-09-06 05:00:00+00","1900-01-01 00:00:00+00","2024-09-04 11:00:00+00",3600,"08ced922-49f2-49c5-943e-327c74c5105f","11.300000",1,"07217dc7-ddfe-4b3a-b087-01ab68d722e0","","","0.000000","","sailing_no_stop","585.000000","90.000000","","0.000000","69629.000000","0.000","","35767.000000","","0",0,"0","2800.010000","","26999.990000","sea","0.000000","0.000000","0","0.000000","329.000000","23.000000","0.000000",0,"23.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","22.000000","1.500000","12.480533","2.000000","90.000000","4.500035","45.000000","45.000000","315.000000","0.000","0","359.000000","desktop","0.000000","0.000000","0.000000","","","",0
"ee1e485b-c85a-47be-b625-07e769ceee11","6169-213","2.6.925","report_position",3,"1900-01-01 00:00:00+00","35.885000","-6.353500","15.200","86.300000","0.000000","60abbbfe-4f83-4360-ace3-60de1ecb53ad","","50589.000000","11.500000","2024-09-06 06:30:00+00","1900-01-01 00:00:00+00","2024-09-06 01:12:00+00",7200,"859767d8-c44b-4390-8a54-04d978a22325","11.300000",1,"07217dc7-ddfe-4b3a-b087-01ab68d722e0","","","0.000000","","sailing_no_stop","56.000000","90.000000","","0.000000","69629.000000","0.000","","35441.000000","","0",0,"0","2590.010000","","26499.990000","sea","0.000000","0.000000","0","0.000000","219.000000","15.200000","0.000000",0,"15.200","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","15.000000","1.000000","13.685643","1.500000","90.000000","8.956089","45.000000","45.000000","0.000000","0.000","0","231.000000","desktop","0.000000","0.000000","0.000000","","","",0
"df1f28e4-c608-4c8c-8303-eb91c39a2b7c","6169-213","2.6.925","report_position",3,"1900-01-01 00:00:00+00","37.468000","-0.901333","0.000","51.800000","0.000000","1ab76327-0492-40a6-9d8c-a89f24f8d9ea","","46729.000000","11.100000","2024-09-11 07:00:00+00","1900-01-01 00:00:00+00","2024-09-10 13:30:00+00",7200,"7f9165c4-ea25-4f74-ac12-651aab55f387","10.700000",2,"2dfb93fd-9110-40e2-a1f1-c77b36d312ad","","","0.000000","","sailing_no_stop","266.000000","155.000000","","0.000000","65769.000000","0.000","","35274.000000","","0",0,"0","2590.010000","","26499.990000","river","0.000000","0.000000","0","0.000000","12.000000","1.600000","0.000000",0,"1.500","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","10.000000","0.500000","0.000000","0.500000","155.000000","0.000000","45.000000","45.000000","0.000000","0.000","0","14.000000","desktop","0.000000","0.000000","0.000000","","","",0
"bce2e884-992d-4819-93bb-4303d4a03c31","6169-213","2.6.925","report_position",4,"1900-01-01 00:00:00+00","29.344667","-94.704000","2.200","38.600000","0.000000","64e87cd0-74bc-4d9f-aa4d-f37f7c1f9f84","","19800.300000","7.900000","2024-08-20 16:30:00+00","1900-01-01 00:00:00+00","2024-08-20 17:00:00+00",-18000,"5ab97ca7-bd48-48ba-816e-7ebecacdc100","6.000000",1,"36e5e2b9-2937-4c28-85cd-56a65f756cee","","","0.000000","","sailing_had_stop","0.000000","90.000000","","0.000000","38840.300000","0.000","","38238.000000","ttl_fuel","0",0,"0","3090.010000","vesseloperator","28599.990000","river","0.000000","0.000000","0","0.000000","16.200000","2.200000","0.000000",0,"2.200","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","10.000000","0.500000","1.372429","0.500000","90.000000","0.154804","315.000000","315.000000","0.000000","0.000","0","16.400000","desktop","0.000000","0.000000","0.000000","","","",0
"da961fc3-1f2d-4b56-9d3d-684c38ee5198","6169-213","2.6.925","report_position",5,"1900-01-01 00:00:00+00","1.176667","103.761833","0.000","0.000000","0.000000","958f37e5-a165-4e6e-8ddb-1584c9dc46ed","","21470.000000","8.400000","2024-05-05 17:00:00+00","1900-01-01 00:00:00+00","2024-04-01 04:00:00+00",28800,"22840277-a243-474f-abb2-c6fd42b48197","6.100000",1,"1f24076d-ec96-4f8d-b88b-b0c397d8877b","","","0.000000","","anchor","0.000000","12.000000","","0.000000","40510.000000","0.000","","60467.000000","ttl_fuel","0",0,"0","8890.010000","vesseloperator","39299.990000","berth","0.000000","0.000000","0","0.000000","0.000000","9.000000","9.000000",0,"0.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","10.000000","0.500000","0.000000","0.500000","12.000000","0.000000","45.000000","90.000000","0.000000","0.000","0","0.000000","desktop","0.000000","0.000000","0.000000","","","",0
"eab30fd9-6dc0-45f3-a508-92eeb7a230f0","6169-213","2.5.773","report_position",3,"1900-01-01 00:00:00+00","-10.183167","-27.545000","25.000","86.270000","0.000000","7842ce8b-6f14-4e37-97e1-c704c9f93333","","20395.000000","8.200000","2024-01-30 12:00:00+00","1900-01-01 00:00:00+00","2024-01-18 14:00:00+00",-7200,"a342bd13-53ff-48e9-966d-ae4bac09292d","6.200000",1,"5f51f079-5d91-47bd-8474-0a5fcb8f3354","","","0.000000","","sailing_no_stop","4647.000000","310.000000","","0.000000","39435.000000","0.000","","43375.000000","ttl_fuel","0",0,"0","7050.010000","vesseloperator","31000.000000","sea","0.000000","0.000000","0","0.000000","404.000000","25.000000","0.000000",0,"25.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","15.000000","0.500000","3.155521","1.500000","310.000000","3.155521","90.000000","180.000000","0.000000","0.000","0","404.000000","desktop","0.000000","0.000000","0.000000","","","",0
"9b7dcbd7-9f28-42a1-8843-73fbb1f9ef83","6169-213","2.5.773","report_position",2,"1900-01-01 00:00:00+00","-29.145000","1.263333","24.000","85.300000","0.000000","d3207a19-e521-485e-8c6e-003713407f52","","20395.000000","8.200000","2024-01-30 12:00:00+00","1900-01-01 00:00:00+00","2024-01-13 11:00:00+00",3600,"0415ca05-cd55-48da-aa26-23b44049a11e","6.200000",1,"5f51f079-5d91-47bd-8474-0a5fcb8f3354","","","0.000000","","sailing_no_stop","6623.000000","299.000000","","0.000000","39435.000000","0.000","","44548.000000","ttl_fuel","0",0,"0","7050.010000","vesseloperator","31000.000000","sea","0.000000","0.000000","0","0.000000","385.000000","24.000000","0.000000",0,"24.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","2.000","0.500000","14.000000","0.500000","2.771460","1.500000","299.000000","2.771460","225.000000","270.000000","0.000000","0.000","0","385.000000","desktop","0.000000","0.000000","0.000000","","","",0
"263a8d7f-3c65-48d2-9612-81264f751750","6169-213","2.6.925","report_position",6,"1900-01-01 00:00:00+00","-26.972667","48.955500","24.000","82.500000","0.000000","41625483-422d-41ff-ae3c-ce909ae0654f","","52125.000000","11.900000","2024-06-19 10:00:00+00","1900-01-01 00:00:00+00","2024-06-08 08:00:00+00",14400,"bcaddf4d-8ed8-443e-904a-bacd3f163a5f","11.700000",1,"7a70c1cf-3eec-4939-ac27-f8d261f3bf96","","","0.000000","","sailing_no_stop","3981.000000","64.000000","","0.000000","71165.000000","0.000","","48564.000000","ttl_fuel","0",0,"0","5200.010000","vesseloperator","33699.990000","sea","0.000000","0.000000","0","0.000000","351.000000","24.000000","0.000000",0,"24.000","{}","{}",0,0,"0.000000","","","","","0.000","0.000","0.000000","0.000000","0.000","0.000","0.000000","0.000000","0.000","0.000000","26.000000","2.000000","8.349416","2.500000","64.000000","5.216063","0.000000","90.000000","225.000000","0.000","0","363.000000","desktop","0.000000","0.000000","0.000000","","","",0
